cust_no,recommended_products
C0012823,"D0084,D0090,D0011,D0030,D0088"
C0012832,"D0008,D0033,D0077,D0041,D0045"
C0012835,"P00335,D0071,D0047,D0075,D0025"
C0012841,"D0065,D0042,D0043,D0032,D0049"
C0012843,"P00168,D0036,D0046,D0069,D0025"
C0012860,"D0006,D0051,D0085,D0047,D0073"
C0012861,"D0007,D0048,D0072,D0091,D0008"
C0012864,"P00195,P00247,D0053,D0001,D0062"
C0012865,"D0020,D0089,D0079,D0040,D0065"
C0012878,"D0060,D0004,D0055,D0043,D0076"
C0012883,"P00041,D0039,D0066,D0051,D0028"
C0012884,"P00118,P00462,P00238,P00010,D0037"
C0012888,"P00487,P00353,D0054,D0052,D0087"
C0012891,"P00380,P00468,D0060,D0090,D0063"
C0012898,"P00027,P00374,D0014,D0053,D0015"
C0012907,"D0037,D0084,D0034,D0052,D0025"
C0012909,"P00335,D0090,D0069,D0053,D0056"
C0012923,"D0053,D0069,D0060,D0011,D0023"
C0012926,"P00372,D0026,D0082,D0070,D0035"
C0012934,"D0007,D0067,D0037,D0094,D0092"
C0012951,"P00125,D0007,D0099,D0019,D0044"
C0012953,"D0035,D0083,D0021,D0049,D0070"
C0012954,"D0034,D0096,D0027,D0004,D0072"
C0012965,"D0068,D0034,D0100,D0017,D0098"
C0012975,"D0100,D0062,D0022,D0078,D0084"
C0012981,"P00143,D0017,D0039,D0003,D0009"
C0012982,"P00278,D0023,D0075,D0094,D0016"
C0012984,"D0022,D0040,D0058,D0076,D0036"
C0012986,"P00164,D0092,D0014,D0036,D0097"
C0012990,"D0054,D0058,D0077,D0033,D0020"
C0012999,"D0010,D0074,D0058,D0079,D0082"
C0013012,"D0073,D0070,D0040,D0078,D0029"
C0013020,"P00165,D0049,D0056,D0037,D0022"
C0013021,"P00163,D0011,D0093,D0076,D0066"
C0013023,"P00457,P00244,P00146,D0062,D0087"
C0013024,"D0096,D0056,D0033,D0069,D0063"
C0013028,"P00495,D0011,D0019,D0060,D0080"
C0013031,"P00337,P00182,D0089,D0097,D0027"
C0013034,"D0026,D0065,D0072,D0025,D0093"
C0013038,"P00278,D0074,D0091,D0068,D0003"
C0013044,"P00264,P00223,P00488,P00061,D0001"
C0013048,"P00269,D0093,D0050,D0009,D0058"
C0013056,"D0088,D0010,D0063,D0097,D0052"
C0013060,"P00269,P00127,P00450,D0007,D0041"
C0013061,"P00280,D0041,D0045,D0085,D0047"
C0013065,"P00356,D0045,D0099,D0036,D0086"
C0013069,"D0090,D0067,D0020,D0066,D0056"
C0013079,"P00297,P00388,P00131,D0015,D0031"
C0013080,"P00029,D0047,D0066,D0061,D0083"
C0013081,"P00190,P00187,D0018,D0085,D0037"
C0013083,"D0094,D0066,D0097,D0093,D0018"
C0013085,"D0080,D0070,D0074,D0045,D0024"
C0013086,"D0013,D0082,D0038,D0012,D0003"
C0013100,"P00136,D0045,D0032,D0083,D0049"
C0013104,"D0096,D0021,D0088,D0068,D0070"
C0013109,"P00181,D0070,D0067,D0005,D0042"
C0013113,"P00306,P00026,P00149,D0005,D0027"
C0013114,"P00378,D0085,D0072,D0075,D0077"
C0013120,"P00128,D0090,D0032,D0003,D0083"
C0013125,"P00268,P00255,D0058,D0090,D0021"
C0013130,"D0057,D0086,D0030,D0079,D0095"
C0013133,"D0030,D0036,D0002,D0023,D0018"
C0013134,"D0014,D0040,D0026,D0003,D0017"
C0013138,"P00208,D0051,D0065,D0062,D0041"
C0013139,"P00235,D0040,D0024,D0028,D0073"
C0013142,"P00163,P00367,D0014,D0052,D0059"
C0013145,"P00280,D0030,D0049,D0061,D0081"
C0013153,"P00258,P00205,D0065,D0014,D0028"
C0013154,"P00437,D0042,D0089,D0076,D0068"
C0013161,"D0072,D0045,D0062,D0079,D0043"
C0013165,"D0078,D0027,D0095,D0047,D0028"
C0013167,"D0089,D0015,D0088,D0082,D0006"
C0013170,"P00190,P00229,P00196,P00305,D0083"
C0013175,"P00345,P00271,D0037,D0087,D0031"
C0013176,"P00469,D0058,D0081,D0068,D0093"
C0013186,"P00097,D0064,D0024,D0011,D0017"
C0013192,"P00104,P00463,D0080,D0086,D0014"
C0013206,"D0054,D0051,D0060,D0044,D0026"
C0013207,"D0037,D0008,D0092,D0089,D0065"
C0013219,"P00004,P00387,P00109,P00345,D0096"
C0013226,"P00036,D0033,D0074,D0004,D0087"
C0013239,"D0096,D0058,D0049,D0039,D0037"
C0013249,"P00201,P00008,P00147,D0077,D0015"
C0013250,"P00300,D0023,D0037,D0032,D0003"
C0013251,"D0057,D0091,D0096,D0015,D0072"
C0013260,"D0045,D0056,D0005,D0007,D0006"
C0013275,"P00291,D0063,D0094,D0009,D0013"
C0013295,"P00027,P00205,P00243,D0050,D0073"
C0013299,"P00300,D0083,D0008,D0043,D0045"
C0013302,"P00273,P00391,P00181,P00065,D0024"
C0013303,"P00273,P00241,D0013,D0015,D0095"
C0013304,"D0048,D0090,D0091,D0028,D0088"
C0013306,"P00305,P00187,D0016,D0073,D0025"
C0013307,"D0095,D0027,D0099,D0030,D0028"
C0013313,"P00027,P00334,D0054,D0037,D0013"
C0013317,"P00154,P00228,D0066,D0073,D0095"
C0013337,"P00015,D0086,D0008,D0099,D0078"
C0013339,"P00027,D0068,D0037,D0093,D0080"
C0013348,"D0062,D0044,D0034,D0087,D0002"
C0013349,"D0021,D0004,D0057,D0078,D0090"
C0013352,"P00079,D0019,D0006,D0069,D0086"
C0013356,"D0079,D0068,D0055,D0037,D0078"
C0013362,"P00139,D0006,D0096,D0025,D0080"
C0013364,"P00003,P00142,D0003,D0005,D0029"
C0013366,"P00051,P00247,D0094,D0040,D0023"
C0013374,"D0010,D0065,D0006,D0058,D0076"
C0013378,"P00289,D0069,D0052,D0016,D0059"
C0013389,"D0086,D0016,D0024,D0019,D0074"
C0013399,"D0094,D0012,D0062,D0034,D0079"
C0013401,"D0017,D0012,D0051,D0022,D0087"
C0013411,"P00235,D0006,D0067,D0035,D0004"
C0013414,"D0007,D0058,D0001,D0022,D0068"
C0013420,"D0068,D0022,D0063,D0098,D0005"
C0013427,"P00403,P00429,D0017,D0027,D0087"
C0013431,"P00366,P00374,D0022,D0085,D0032"
C0013436,"P00276,D0064,D0070,D0076,D0091"
C0013438,"P00346,D0045,D0097,D0048,D0059"
C0013440,"P00039,D0035,D0076,D0002,D0098"
C0013443,"P00344,D0086,D0095,D0096,D0010"
C0013454,"P00281,P00094,D0063,D0096,D0025"
C0013455,"D0043,D0086,D0006,D0057,D0008"
C0013458,"P00387,P00386,D0039,D0057,D0023"
C0013461,"P00122,P00232,D0054,D0081,D0091"
C0013465,"D0033,D0025,D0022,D0091,D0019"
C0013474,"D0034,D0012,D0006,D0009,D0023"
C0013481,"D0076,D0097,D0044,D0023,D0002"
C0013485,"D0003,D0087,D0085,D0027,D0069"
C0013496,"D0051,D0079,D0026,D0009,D0071"
C0013500,"P00476,D0039,D0010,D0056,D0062"
C0013515,"P00246,D0007,D0020,D0062,D0058"
C0013516,"P00170,D0045,D0043,D0055,D0010"
C0013537,"P00268,D0063,D0093,D0051,D0025"
C0013541,"P00065,D0074,D0009,D0066,D0044"
C0013547,"D0094,D0043,D0029,D0080,D0036"
C0013550,"D0049,D0044,D0061,D0032,D0027"
C0013563,"P00364,D0033,D0053,D0083,D0018"
C0013577,"D0072,D0067,D0004,D0068,D0045"
C0013583,"D0019,D0071,D0093,D0079,D0095"
C0013584,"D0080,D0049,D0045,D0027,D0050"
C0013588,"P00419,P00395,P00208,D0078,D0007"
C0013590,"D0084,D0030,D0077,D0020,D0056"
C0013592,"D0043,D0067,D0092,D0052,D0100"
C0013593,"P00012,P00425,D0096,D0003,D0070"
C0013594,"D0094,D0093,D0053,D0048,D0007"
C0013598,"D0060,D0041,D0044,D0015,D0053"
C0013603,"D0023,D0020,D0018,D0007,D0089"
C0013605,"P00190,P00266,P00340,D0033,D0100"
C0013607,"P00113,P00145,P00116,D0004,D0061"
C0013610,"D0004,D0047,D0006,D0016,D0087"
C0013611,"P00048,D0073,D0028,D0045,D0054"
C0013612,"P00042,P00288,P00329,P00226,D0031"
C0013617,"P00239,P00222,P00370,D0078,D0076"
C0013618,"D0064,D0069,D0062,D0076,D0056"
C0013619,"D0048,D0017,D0035,D0076,D0051"
C0013620,"P00136,P00241,P00065,P00228,D0075"
C0013625,"P00111,D0015,D0013,D0029,D0098"
C0013631,"D0094,D0087,D0039,D0026,D0027"
C0013632,"P00266,D0036,D0046,D0035,D0098"
C0013635,"P00286,P00109,D0054,D0020,D0045"
C0013642,"D0015,D0077,D0084,D0100,D0044"
C0013643,"P00039,D0011,D0063,D0016,D0027"
C0013644,"P00482,P00381,D0035,D0048,D0075"
C0013650,"D0035,D0043,D0041,D0048,D0011"
C0013652,"P00282,P00242,P00039,P00260,D0010"
C0013656,"P00287,D0006,D0049,D0040,D0041"
C0013657,"P00149,D0083,D0017,D0039,D0008"
C0013658,"P00006,D0059,D0089,D0044,D0028"
C0013671,"D0078,D0094,D0097,D0076,D0098"
C0013684,"D0085,D0098,D0088,D0073,D0038"
C0013685,"D0043,D0093,D0083,D0097,D0063"
C0013686,"D0085,D0097,D0004,D0011,D0059"
C0013689,"P00092,D0050,D0081,D0037,D0069"
C0013691,"P00319,P00131,P00035,D0097,D0031"
C0013695,"D0097,D0007,D0042,D0035,D0068"
C0013699,"P00487,P00332,P00327,D0096,D0050"
C0013707,"P00492,D0005,D0060,D0076,D0090"
C0013709,"D0054,D0064,D0036,D0061,D0019"
C0013720,"D0057,D0076,D0028,D0085,D0055"
C0013721,"D0072,D0074,D0003,D0041,D0055"
C0013723,"P00036,D0021,D0037,D0001,D0041"
C0013724,"D0077,D0029,D0040,D0016,D0004"
C0013725,"D0043,D0051,D0063,D0011,D0032"
C0013729,"D0002,D0099,D0035,D0007,D0023"
C0013741,"P00081,D0072,D0051,D0078,D0089"
C0013748,"D0083,D0090,D0033,D0051,D0091"
C0013752,"P00457,D0089,D0016,D0058,D0049"
C0013755,"D0052,D0022,D0014,D0050,D0088"
C0013759,"P00480,P00394,P00381,P00289,P00376"
C0013762,"P00324,D0006,D0088,D0072,D0004"
C0013766,"D0002,D0003,D0022,D0066,D0077"
C0013771,"D0039,D0050,D0023,D0037,D0061"
C0013776,"D0081,D0078,D0001,D0065,D0032"
C0013782,"D0081,D0045,D0002,D0085,D0092"
C0013785,"P00423,P00494,P00446,D0053,D0045"
C0013789,"D0049,D0083,D0043,D0047,D0088"
C0013790,"D0039,D0087,D0047,D0090,D0044"
C0013797,"D0085,D0080,D0001,D0012,D0081"
C0013798,"D0061,D0003,D0085,D0064,D0083"
C0013803,"D0068,D0054,D0041,D0052,D0056"
C0013805,"D0047,D0071,D0055,D0075,D0006"
C0013807,"P00395,D0067,D0012,D0087,D0007"
C0013812,"D0075,D0003,D0016,D0042,D0020"
C0013814,"P00446,P00348,D0098,D0074,D0043"
C0013819,"P00038,P00454,P00148,D0051,D0064"
C0013823,"D0068,D0011,D0035,D0099,D0082"
C0013824,"P00036,D0016,D0012,D0087,D0018"
C0013827,"P00304,P00236,D0062,D0072,D0076"
C0013830,"D0053,D0040,D0099,D0014,D0076"
C0013832,"P00455,D0091,D0010,D0094,D0013"
C0013836,"D0030,D0092,D0087,D0025,D0099"
C0013838,"P00241,P00253,D0089,D0031,D0077"
C0013845,"P00142,D0029,D0095,D0068,D0034"
C0013859,"P00329,D0010,D0079,D0070,D0052"
C0013867,"D0093,D0064,D0036,D0034,D0038"
C0013876,"D0068,D0017,D0037,D0014,D0077"
C0013881,"D0021,D0020,D0082,D0013,D0022"
C0013882,"P00180,P00069,D0051,D0062,D0001"
C0013885,"P00458,P00496,P00129,D0053,D0044"
C0013886,"D0015,D0012,D0033,D0032,D0063"
C0013902,"P00085,P00075,D0094,D0043,D0019"
C0013903,"P00261,P00030,P00409,D0091,D0011"
C0013906,"P00242,D0100,D0051,D0042,D0086"
C0013909,"D0001,D0082,D0034,D0074,D0095"
C0013910,"P00210,D0007,D0084,D0020,D0066"
C0013925,"P00226,D0044,D0002,D0078,D0061"
C0013928,"P00003,D0075,D0062,D0094,D0042"
C0013934,"P00037,D0048,D0040,D0078,D0085"
C0013943,"P00383,D0053,D0026,D0066,D0087"
C0013944,"D0059,D0014,D0068,D0084,D0016"
C0013949,"D0090,D0023,D0080,D0040,D0073"
C0013952,"P00190,P00406,P00405,D0069,D0040"
C0013954,"D0097,D0065,D0031,D0069,D0075"
C0013955,"D0099,D0097,D0054,D0095,D0005"
C0013960,"D0003,D0091,D0047,D0041,D0073"
C0013967,"P00335,D0024,D0039,D0089,D0095"
C0013974,"P00345,P00396,D0081,D0071,D0098"
C0013975,"P00049,P00357,P00334,P00345,D0033"
C0013982,"D0088,D0062,D0012,D0099,D0011"
C0013992,"P00172,P00353,D0070,D0048,D0049"
C0013994,"D0091,D0043,D0004,D0013,D0051"
C0014002,"P00009,P00370,P00153,D0071,D0030"
C0014003,"D0055,D0018,D0051,D0004,D0099"
C0014009,"P00260,P00321,D0077,D0005,D0096"
C0014010,"P00300,P00357,P00347,P00175,D0090"
C0014013,"P00257,D0018,D0100,D0053,D0080"
C0014014,"P00191,D0010,D0066,D0020,D0035"
C0014031,"P00243,D0033,D0046,D0040,D0015"
C0014038,"D0097,D0037,D0052,D0012,D0077"
C0014047,"D0012,D0053,D0025,D0002,D0093"
C0014050,"P00174,P00419,D0014,D0083,D0076"
C0014056,"P00015,D0082,D0034,D0037,D0088"
C0014067,"P00077,D0091,D0098,D0044,D0066"
C0014069,"P00282,P00146,P00346,P00028,D0052"
C0014075,"P00323,P00387,D0090,D0094,D0029"
C0014077,"D0077,D0049,D0086,D0031,D0026"
C0014087,"D0086,D0064,D0016,D0023,D0036"
C0014094,"P00069,D0043,D0020,D0034,D0053"
C0014098,"D0029,D0003,D0010,D0098,D0097"
C0014100,"P00073,D0073,D0058,D0040,D0066"
C0014101,"D0014,D0072,D0011,D0089,D0028"
C0014103,"P00276,D0001,D0060,D0042,D0040"
C0014105,"P00356,D0052,D0056,D0091,D0018"
C0014106,"P00311,D0083,D0036,D0006,D0100"
C0014109,"P00331,P00263,P00476,D0098,D0004"
C0014121,"D0098,D0020,D0076,D0055,D0094"
C0014122,"P00233,D0078,D0003,D0036,D0075"
C0014130,"D0086,D0025,D0004,D0057,D0020"
C0014144,"D0085,D0026,D0093,D0007,D0092"
C0014160,"P00387,D0055,D0043,D0033,D0093"
C0014164,"P00017,P00113,P00391,D0090,D0086"
C0014166,"P00193,D0049,D0081,D0009,D0093"
C0014176,"P00221,P00032,P00033,P00436,P00324"
C0014178,"D0005,D0076,D0006,D0050,D0054"
C0014186,"D0084,D0093,D0096,D0014,D0086"
C0014205,"P00380,D0017,D0046,D0064,D0094"
C0014207,"P00357,P00384,P00239,P00086,D0055"
C0014214,"P00042,D0001,D0078,D0007,D0018"
C0014215,"P00062,P00389,D0096,D0044,D0069"
C0014218,"P00174,P00118,P00038,P00187,D0054"
C0014219,"P00465,P00145,D0033,D0042,D0025"
C0014223,"P00042,P00389,D0096,D0007,D0019"
C0014237,"D0049,D0078,D0001,D0085,D0082"
C0014238,"P00432,D0085,D0065,D0031,D0016"
C0014245,"P00253,D0068,D0027,D0025,D0050"
C0014250,"P00164,P00146,P00471,D0074,D0021"
C0014251,"P00404,P00120,D0025,D0036,D0047"
C0014252,"D0076,D0022,D0045,D0063,D0100"
C0014254,"P00031,D0021,D0018,D0016,D0007"
C0014256,"P00378,D0076,D0014,D0057,D0003"
C0014261,"P00016,P00446,D0038,D0081,D0049"
C0014266,"P00017,P00108,P00106,P00220,D0093"
C0014272,"D0086,D0098,D0007,D0027,D0067"
C0014279,"D0062,D0001,D0084,D0040,D0026"
C0014284,"P00383,D0025,D0088,D0027,D0045"
C0014285,"D0082,D0041,D0071,D0008,D0011"
C0014294,"P00177,D0056,D0074,D0061,D0020"
C0014302,"P00372,P00105,D0090,D0074,D0029"
C0014305,"P00418,D0019,D0081,D0065,D0048"
C0014307,"P00123,D0063,D0040,D0057,D0084"
C0014308,"D0015,D0039,D0083,D0057,D0037"
C0014311,"D0063,D0056,D0029,D0084,D0023"
C0014314,"P00311,D0031,D0081,D0057,D0070"
C0014315,"D0002,D0051,D0094,D0023,D0076"
C0014317,"P00357,P00400,D0064,D0024,D0098"
C0014322,"P00195,D0058,D0063,D0056,D0053"
C0014324,"P00015,P00415,P00095,P00325,D0037"
C0014327,"D0035,D0070,D0013,D0084,D0031"
C0014330,"P00451,P00051,D0065,D0016,D0048"
C0014357,"D0055,D0100,D0077,D0005,D0099"
C0014375,"P00331,P00205,P00146,P00079,P00365"
C0014378,"D0082,D0028,D0003,D0045,D0016"
C0014387,"P00132,D0079,D0003,D0034,D0082"
C0014399,"P00216,D0070,D0080,D0072,D0046"
C0014405,"D0087,D0080,D0017,D0096,D0070"
C0014413,"D0041,D0100,D0039,D0038,D0024"
C0014419,"P00203,D0088,D0044,D0062,D0052"
C0014426,"P00353,P00019,D0008,D0071,D0064"
C0014429,"D0024,D0079,D0078,D0001,D0094"
C0014432,"D0092,D0088,D0063,D0096,D0066"
C0014439,"P00041,P00255,P00169,D0006,D0072"
C0014440,"D0067,D0062,D0059,D0084,D0019"
C0014444,"P00465,D0063,D0042,D0050,D0085"
C0014453,"P00038,P00363,D0061,D0004,D0095"
C0014458,"P00059,D0063,D0092,D0039,D0098"
C0014459,"P00004,D0066,D0036,D0012,D0062"
C0014468,"P00368,P00222,P00115,D0020,D0081"
C0014475,"D0017,D0080,D0028,D0097,D0063"
C0014477,"D0086,D0085,D0073,D0060,D0095"
C0014481,"P00196,D0081,D0044,D0073,D0042"
C0014494,"D0018,D0002,D0060,D0012,D0021"
C0014506,"P00373,P00310,P00278,P00018,D0027"
C0014510,"D0015,D0042,D0004,D0083,D0003"
C0014512,"D0099,D0100,D0090,D0066,D0049"
C0014516,"D0018,D0021,D0013,D0067,D0007"
C0014517,"D0036,D0084,D0068,D0009,D0080"
C0014522,"D0091,D0089,D0065,D0028,D0044"
C0014526,"P00403,P00477,P00169,D0039,D0085"
C0014530,"D0057,D0060,D0030,D0051,D0099"
C0014533,"P00291,P00480,P00236,D0023,D0070"
C0014540,"P00486,D0066,D0062,D0021,D0044"
C0014541,"P00106,D0086,D0075,D0071,D0064"
C0014546,"D0076,D0091,D0073,D0017,D0088"
C0014549,"P00444,P00295,D0009,D0039,D0096"
C0014554,"D0013,D0055,D0032,D0049,D0048"
C0014569,"P00089,P00363,D0007,D0055,D0041"
C0014573,"P00322,D0075,D0039,D0027,D0065"
C0014578,"D0021,D0058,D0055,D0089,D0043"
C0014579,"P00288,D0013,D0066,D0025,D0076"
C0014584,"P00060,D0092,D0061,D0030,D0033"
C0014593,"P00097,P00284,D0057,D0004,D0049"
C0014603,"P00192,P00469,D0098,D0046,D0020"
C0014606,"P00233,D0025,D0085,D0073,D0074"
C0014609,"P00175,D0010,D0043,D0061,D0069"
C0014612,"D0021,D0055,D0093,D0056,D0034"
C0014621,"D0008,D0094,D0015,D0023,D0100"
C0014625,"D0012,D0081,D0029,D0023,D0047"
C0014627,"P00471,D0096,D0027,D0059,D0100"
C0014634,"D0081,D0011,D0018,D0067,D0052"
C0014635,"D0054,D0025,D0030,D0069,D0084"
C0014637,"P00437,D0005,D0002,D0047,D0057"
C0014648,"D0025,D0049,D0051,D0089,D0086"
C0014649,"P00103,P00200,P00104,D0028,D0092"
C0014651,"D0097,D0093,D0028,D0054,D0012"
C0014653,"P00343,D0021,D0065,D0031,D0026"
C0014654,"P00199,P00414,D0054,D0073,D0014"
C0014659,"P00317,P00195,D0055,D0038,D0007"
C0014675,"D0019,D0056,D0036,D0031,D0050"
C0014676,"D0074,D0045,D0001,D0076,D0078"
C0014680,"D0072,D0026,D0007,D0011,D0041"
C0014688,"P00392,P00365,D0042,D0078,D0064"
C0014690,"P00309,P00395,D0084,D0054,D0069"
C0014696,"D0076,D0068,D0041,D0052,D0099"
C0014718,"D0097,D0058,D0011,D0085,D0014"
C0014721,"P00311,D0089,D0024,D0040,D0079"
C0014723,"P00498,P00171,D0099,D0004,D0097"
C0014726,"P00287,D0023,D0040,D0082,D0097"
C0014728,"P00337,P00179,D0068,D0089,D0017"
C0014733,"D0024,D0089,D0039,D0036,D0091"
C0014735,"P00242,P00024,D0036,D0098,D0010"
C0014740,"P00494,D0068,D0070,D0088,D0073"
C0014748,"P00281,P00233,D0064,D0021,D0094"
C0014752,"P00041,P00385,P00452,D0079,D0097"
C0014754,"D0087,D0030,D0091,D0089,D0001"
C0014760,"P00065,P00393,P00085,D0096,D0080"
C0014762,"P00117,D0074,D0010,D0054,D0036"
C0014763,"P00184,D0099,D0030,D0059,D0009"
C0014767,"P00387,P00076,D0075,D0086,D0076"
C0014773,"P00125,P00185,P00203,D0063,D0090"
C0014782,"P00492,P00047,D0081,D0062,D0014"
C0014783,"P00201,D0044,D0019,D0093,D0010"
C0014786,"D0038,D0022,D0075,D0054,D0091"
C0014797,"P00060,P00273,P00307,D0062,D0099"
C0014800,"P00462,D0035,D0033,D0011,D0018"
C0014802,"D0005,D0098,D0074,D0056,D0041"
C0014808,"P00405,P00456,D0052,D0010,D0074"
C0014812,"P00156,P00193,P00297,D0099,D0029"
C0014813,"D0073,D0100,D0037,D0078,D0085"
C0014817,"P00380,P00288,D0080,D0040,D0035"
C0014830,"P00103,D0090,D0063,D0026,D0088"
C0014836,"P00100,P00328,P00041,D0022,D0008"
C0014842,"P00276,P00440,P00402,D0059,D0099"
C0014845,"D0064,D0029,D0041,D0038,D0096"
C0014846,"P00060,P00358,D0034,D0080,D0057"
C0014862,"D0026,D0014,D0063,D0020,D0089"
C0014863,"D0071,D0016,D0011,D0046,D0050"
C0014866,"D0038,D0057,D0022,D0052,D0075"
C0014877,"D0020,D0016,D0062,D0087,D0004"
C0014884,"D0039,D0059,D0079,D0082,D0048"
C0014887,"P00421,D0098,D0085,D0050,D0067"
C0014889,"D0023,D0036,D0052,D0007,D0005"
C0014893,"D0033,D0098,D0050,D0079,D0062"
C0014896,"P00206,P00349,P00154,P00224,D0033"
C0014898,"D0017,D0028,D0024,D0020,D0057"
C0014901,"P00059,P00444,D0036,D0081,D0007"
C0014903,"D0100,D0049,D0028,D0065,D0041"
C0014904,"P00423,D0064,D0084,D0046,D0050"
C0014921,"P00487,D0093,D0029,D0038,D0013"
C0014922,"P00199,P00235,P00242,D0030,D0003"
C0014923,"D0003,D0089,D0033,D0090,D0053"
C0014927,"P00205,D0009,D0099,D0077,D0008"
C0014932,"P00172,D0046,D0089,D0080,D0047"
C0014933,"D0041,D0066,D0052,D0067,D0042"
C0014946,"P00213,P00392,D0059,D0084,D0093"
C0014953,"D0018,D0067,D0078,D0075,D0043"
C0014960,"P00191,D0085,D0047,D0014,D0016"
C0014962,"P00154,D0025,D0099,D0064,D0001"
C0014967,"D0040,D0095,D0041,D0088,D0073"
C0014971,"P00117,P00093,P00239,D0039,D0025"
C0014973,"D0020,D0076,D0074,D0032,D0090"
C0014977,"P00271,P00130,P00205,P00092,D0022"
C0014990,"P00238,D0093,D0015,D0065,D0049"
C0014991,"D0083,D0011,D0008,D0053,D0096"
C0014993,"P00273,D0047,D0098,D0016,D0060"
C0014995,"D0014,D0071,D0068,D0011,D0070"
C0015012,"P00061,P00228,P00147,D0069,D0033"
C0015018,"D0031,D0055,D0017,D0066,D0052"
C0015020,"P00243,P00008,P00038,P00188,P00179"
C0015022,"P00340,P00281,D0075,D0076,D0019"
C0015023,"D0081,D0042,D0001,D0072,D0076"
C0015028,"D0050,D0068,D0046,D0040,D0027"
C0015029,"P00037,D0051,D0072,D0018,D0043"
C0015033,"D0043,D0074,D0024,D0039,D0068"
C0015044,"D0078,D0006,D0002,D0005,D0039"
C0015058,"P00466,D0071,D0055,D0094,D0038"
C0015060,"D0047,D0045,D0094,D0059,D0042"
C0015066,"P00114,P00153,P00006,D0025,D0034"
C0015067,"D0006,D0049,D0040,D0083,D0008"
C0015075,"P00268,D0062,D0016,D0032,D0097"
C0015085,"P00028,P00476,D0072,D0086,D0031"
C0015096,"D0005,D0095,D0007,D0047,D0027"
C0015098,"D0043,D0095,D0013,D0076,D0046"
C0015101,"D0057,D0021,D0068,D0078,D0079"
C0015109,"P00265,D0045,D0086,D0064,D0003"
C0015121,"P00222,D0028,D0089,D0074,D0044"
C0015131,"D0058,D0025,D0060,D0011,D0072"
C0015132,"D0042,D0037,D0005,D0023,D0010"
C0015133,"P00048,D0040,D0081,D0013,D0017"
C0015137,"P00246,P00155,D0087,D0061,D0008"
C0015140,"P00457,D0035,D0047,D0004,D0084"
C0015143,"D0062,D0031,D0016,D0003,D0064"
C0015144,"P00258,D0011,D0017,D0029,D0040"
C0015149,"D0066,D0045,D0041,D0090,D0047"
C0015151,"P00029,D0026,D0086,D0022,D0095"
C0015155,"D0052,D0097,D0001,D0099,D0030"
C0015156,"P00322,P00030,D0028,D0037,D0018"
C0015158,"D0093,D0061,D0046,D0003,D0079"
C0015160,"D0001,D0013,D0037,D0012,D0051"
C0015164,"P00467,P00313,P00459,D0020,D0014"
C0015173,"D0058,D0087,D0056,D0036,D0052"
C0015175,"P00401,D0015,D0047,D0041,D0075"
C0015180,"P00315,D0090,D0076,D0060,D0066"
C0015197,"D0077,D0008,D0020,D0025,D0039"
C0015202,"P00015,P00092,P00353,D0048,D0057"
C0015204,"P00363,P00479,D0049,D0061,D0008"
C0015209,"P00391,D0085,D0045,D0064,D0055"
C0015215,"P00240,D0070,D0073,D0052,D0039"
C0015216,"P00181,P00250,D0099,D0083,D0093"
C0015217,"D0019,D0044,D0008,D0027,D0009"
C0015222,"P00343,P00043,D0025,D0085,D0005"
C0015228,"P00217,D0043,D0070,D0095,D0098"
C0015231,"D0048,D0078,D0031,D0019,D0001"
C0015232,"D0032,D0040,D0019,D0087,D0098"
C0015238,"P00431,D0063,D0035,D0031,D0009"
C0015245,"D0054,D0046,D0040,D0092,D0051"
C0015250,"P00168,D0043,D0094,D0006,D0011"
C0015256,"D0003,D0067,D0008,D0026,D0055"
C0015257,"D0005,D0071,D0085,D0060,D0014"
C0015261,"P00420,D0059,D0027,D0063,D0083"
C0015265,"D0032,D0023,D0063,D0087,D0002"
C0015268,"P00102,P00233,D0034,D0011,D0020"
C0015274,"P00300,P00408,D0054,D0031,D0026"
C0015279,"P00210,D0062,D0054,D0057,D0004"
C0015285,"P00037,D0006,D0045,D0067,D0089"
C0015288,"P00494,D0042,D0082,D0095,D0001"
C0015291,"P00015,P00100,D0042,D0065,D0099"
C0015293,"P00101,D0023,D0005,D0042,D0002"
C0015299,"P00337,D0069,D0090,D0007,D0017"
C0015300,"P00208,D0039,D0086,D0066,D0021"
C0015304,"P00314,D0077,D0085,D0009,D0049"
C0015305,"D0020,D0067,D0028,D0076,D0035"
C0015307,"D0032,D0063,D0035,D0018,D0069"
C0015316,"P00259,D0023,D0041,D0077,D0040"
C0015324,"D0040,D0042,D0050,D0080,D0014"
C0015325,"D0083,D0055,D0001,D0007,D0013"
C0015330,"P00036,P00456,D0051,D0042,D0035"
C0015332,"D0074,D0063,D0082,D0061,D0020"
C0015338,"D0005,D0041,D0053,D0074,D0051"
C0015340,"P00424,D0037,D0007,D0081,D0060"
C0015342,"D0049,D0066,D0045,D0010,D0084"
C0015343,"D0077,D0044,D0015,D0051,D0063"
C0015351,"P00011,D0034,D0044,D0095,D0071"
C0015352,"D0038,D0049,D0053,D0079,D0011"
C0015358,"D0098,D0019,D0027,D0064,D0036"
C0015364,"P00025,P00361,D0014,D0093,D0074"
C0015365,"P00249,D0036,D0020,D0069,D0049"
C0015366,"P00323,D0057,D0055,D0064,D0010"
C0015368,"P00314,D0088,D0003,D0087,D0096"
C0015371,"D0010,D0016,D0049,D0028,D0090"
